rt,stimulus,response,trial_type,trial_index,time_elapsed,internal_node_id,slider_start,accuracy,participant_id,ctime
79055,"Please read this text: <br><br><b>Sue runs a fitness club. She has special medals for clients that ran ten miles or more over the weekend. After consulting her assistant, Cole, who is better informed about her clients’ activities over the weekend, Sue is currently working through a list of clients, who are at all levels of fitness, to identify who gets a medal. When she gets to Jackson, who is obese, Sue says to her husband:<em> ""Cole doesn't know that Jackson ran ten miles.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Jackson ran ten miles?",71,html-slider-response,1,91569,0.0-1.0-0.0,50,NA,b2d1ad8f-36c8-4288-b122-f76cabb426a4,2024-03-13 15:50:51 CET
30055,NA,"{""P0_Q0"":null,""age"":""53"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""some college"",""comments"":""""}",survey,2,121694,0.0-2.0,NA,[],b2d1ad8f-36c8-4288-b122-f76cabb426a4,2024-03-13 15:50:51 CET
4004,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,4011,0.0-0.0,NA,NA,abb71e41-2059-4d10-9ffa-a5078693a042,2024-03-13 15:50:53 CET
57512,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. After consulting her assistant, Cole, who knows the teachers and the languages they speak better than she does, Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Korea, Sue says to her business partner:<em> ""Cole thinks that Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",57,html-slider-response,1,61525,0.0-1.0-0.0,50,NA,abb71e41-2059-4d10-9ffa-a5078693a042,2024-03-13 15:50:53 CET
22106,NA,"{""P0_Q0"":null,""age"":""35"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,83690,0.0-2.0,NA,[],abb71e41-2059-4d10-9ffa-a5078693a042,2024-03-13 15:50:53 CET
1622,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,1624,0.0-0.0,NA,NA,b76e6632-25a3-4f18-919d-c075f589728c,2024-03-13 15:50:53 CET
33070,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Mexico, Sue says to her business partner:<em> ""Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",96,html-slider-response,1,34695,0.0-1.0-0.0,50,NA,b76e6632-25a3-4f18-919d-c075f589728c,2024-03-13 15:50:53 CET
20926,NA,"{""P0_Q0"":null,""age"":""37"",""gender"":""male"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,55644,0.0-2.0,NA,[],b76e6632-25a3-4f18-919d-c075f589728c,2024-03-13 15:50:53 CET
7502,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,7506,0.0-0.0,NA,NA,bac3ab5b-0210-4b70-abf0-76eb87ed8b1a,2024-03-13 15:50:54 CET
20396,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She’s trying to figure out how well her assistant, Cole, knows her remote teachers. Sue’s business partner tells her what Cole said about Charley, who lives in Mexico:<em> ""Cole knows that Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",100,html-slider-response,1,27903,0.0-1.0-0.0,50,NA,bac3ab5b-0210-4b70-abf0-76eb87ed8b1a,2024-03-13 15:50:54 CET
32285,NA,"{""P0_Q0"":null,""age"":""60"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,60216,0.0-2.0,NA,[],bac3ab5b-0210-4b70-abf0-76eb87ed8b1a,2024-03-13 15:50:54 CET
1654,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,1658,0.0-0.0,NA,NA,ab64756a-1f46-4b92-8195-10e0b8d1e3c0,2024-03-13 15:50:57 CET
15245,"Please read this text: <br><br><b>Sue runs a fitness club. She’s trying to evaluate how well her new assistant, Cole, knows her clients, who are at all levels of fitness. Sue’s business partner tells her what Cole said about Jackson, who is training for a marathon:<em> ""Cole thinks that Jackson ran ten miles.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Jackson ran ten miles?",75,html-slider-response,1,16905,0.0-1.0-0.0,50,NA,ab64756a-1f46-4b92-8195-10e0b8d1e3c0,2024-03-13 15:50:57 CET
11586,NA,"{""P0_Q0"":null,""age"":""44"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""some college"",""comments"":""""}",survey,2,28518,0.0-2.0,NA,[],ab64756a-1f46-4b92-8195-10e0b8d1e3c0,2024-03-13 15:50:57 CET
3092,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,3102,0.0-0.0,NA,NA,3a077e5a-c47b-4c5a-aed0-3a194d239922,2024-03-13 15:51:00 CET
19974,"Please read this text: <br><br><b>Sue runs a fitness club. She’s trying to evaluate how well her new assistant, Cole, knows her clients, who are at all levels of fitness. Sue’s business partner tells her what Cole said about Jackson, who is obese:<em> ""Cole thinks that Jackson ran ten miles.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Jackson ran ten miles?",15,html-slider-response,1,23079,0.0-1.0-0.0,50,NA,3a077e5a-c47b-4c5a-aed0-3a194d239922,2024-03-13 15:51:00 CET
25591,NA,"{""P0_Q0"":null,""age"":""60"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""some college"",""comments"":""thank you""}",survey,2,48725,0.0-2.0,NA,[],3a077e5a-c47b-4c5a-aed0-3a194d239922,2024-03-13 15:51:00 CET
4353,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,4367,0.0-0.0,NA,NA,aaf31909-5337-4445-ad55-3c972837bd9d,2024-03-13 15:51:00 CET
28488,"Please read this text: <br><br><b>Sue runs a company that connects language learners with remote teachers who live all over the world. She's putting together a list of the languages spoken by the remote teachers. Sue is currently working through the list of teachers to identify who speaks Spanish. When she gets to Charley, who lives in Mexico, Sue says to her business partner:<em> ""Charley speaks Spanish.""</b></em><br> <br> <br> <br> Given what you have read above, how likely is it that Charley speaks Spanish?",100,html-slider-response,1,32849,0.0-1.0-0.0,50,NA,aaf31909-5337-4445-ad55-3c972837bd9d,2024-03-13 15:51:00 CET
15508,NA,"{""P0_Q0"":null,""age"":""42"",""gender"":""female"",""language"":""yes"",""amE"":""yes"",""edu"":""graduated college"",""comments"":""""}",survey,2,48395,0.0-2.0,NA,[],aaf31909-5337-4445-ad55-3c972837bd9d,2024-03-13 15:51:00 CET
9144,"<h3>Instructions</h3>  <p style='text-align:left'>In this experiment, you will read a short text and we will ask you a question about what you have read. You will give your response on a slider. </p>  <p style='text-align:left'>At the end of the experiment, we will ask you some demographic questions. The experiment will take less than two minutes.</p>  <p style='text-align:left' font size=""1"">By clicking on the button below you agree to participate in the experiment, which is conducted by language researchers. You may withdraw at any time. The data collected will be anonymous and confidential. If you have any questions, you may contact the experimenters through Prolific's platform.</p>",0,html-button-response,0,9144,0.0-0.0,NA,NA,f90592cd-6205-4678-9b9f-fe854dcae56c,2024-03-13 15:51:00 CET
